"id","price","date_stamp.x","journal_id","influence_id","article_influence","est_article_influence","date_stamp.y","ai_percentile","cost_effectiveness","ef_percentile","eigenfactor","efn","journal_name","pub_name","is_hybrid","category"
NA,NA,NA,"2191-1363",5404,0.93345,NA,"2014-12-31",NA,NA,NA,NA,NA,"ChemistryOpen","Wiley",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0045-6535",5405,0.936362,NA,"2014-12-31",NA,NA,NA,NA,NA,"Chemosphere","Elsevier",1,NA
NA,NA,NA,"0012-3692",5406,2.39652,NA,"2014-12-31",NA,NA,NA,NA,NA,"Chest","Elsevier",1,"MEDICINE"
NA,NA,NA,"1749-8546",5407,0.894628,NA,"2014-12-31",NA,NA,NA,NA,NA,"Chinese Medicine","BioMed Central Ltd",0,"FOOD SCIENCE"
NA,NA,NA,"0185-3880",5408,0.26417,NA,"2014-12-31",NA,NA,NA,NA,NA,"CIENCIAS MARINAS","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0264-2751",5409,0.582509,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cities","Elsevier",1,NA
NA,NA,NA,"1740-2522",5410,0.84067,NA,"2014-12-31",NA,NA,NA,NA,NA,"Clinical & Developmental Immunology","Hindawi",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1868-7083",5411,2.2129,NA,"2014-12-31",NA,NA,NA,NA,NA,"Clinical Epigenetics","BioMed Central Ltd",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1176-9092",5412,0.573987,NA,"2014-12-31",NA,NA,NA,NA,NA,"Clinical Interventions in Aging","Dove Press",0,"MEDICINE"
NA,NA,NA,"0147-958X",5413,0.387068,NA,"2014-12-31",NA,NA,NA,NA,NA,"Clinical and investigative medicine","Canadian Medical Association",0,"MEDICINE"
NA,NA,NA,"0010-0277",5414,1.97431,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cognition","Elsevier",1,"PSYCHOLOGY"
NA,NA,NA,"1322-7696",5415,0.367769,NA,"2014-12-31",NA,NA,NA,NA,NA,"Collegian","Elsevier",1,"MEDICINE"
NA,NA,NA,"1687-5273",5416,2.36099,NA,"2014-12-31",NA,NA,NA,NA,NA,"Computational Intelligence and Neuroscience","Hindawi",0,NA
NA,NA,NA,"1820-0214",5417,0.179416,NA,"2014-12-31",NA,NA,NA,NA,NA,"COMPUTER SCIENCE AND INFORMATION SYSTEMS","KoBSON",0,NA
NA,NA,NA,"1607-324X",5418,0.238927,NA,"2014-12-31",NA,NA,NA,NA,NA,"Condensed Matter Physics","Self Owned - Non-Profit Society",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0010-7824",5419,0.919335,NA,"2014-12-31",NA,NA,NA,NA,NA,"Contraception","Elsevier",1,"MEDICINE"
NA,NA,NA,"1405-1435",5420,0.0216176,NA,"2014-12-31",NA,NA,NA,NA,NA,"Convergencia","Autonomous University of the State of Mexico",0,"POLITICAL SCIENCE"
NA,NA,NA,"0010-9452",5421,1.62279,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cortex","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0011-2240",5422,0.461948,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cryobiology","Elsevier",1,"VETERINARY"
NA,NA,NA,"0011-2275",5423,0.27925,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cryogenics","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"1911-6470",5424,0.343229,NA,"2014-12-31",NA,NA,NA,NA,NA,"CUAJ-Canadian Urological Association Journal","Self Owned - Non-Profit Society",0,"UROLOGY"
NA,NA,NA,"1534-3170",5425,1.15339,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current Cardiology Reports","Springer",1,NA
NA,NA,NA,"1548-3576",5426,3.14777,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current HIV/AIDS Reports","Springer",1,NA
NA,NA,NA,"1534-3146",5427,1.36371,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current Infectious Disease Reports","Springer",1,NA
NA,NA,NA,"1467-3037",5428,1.29664,NA,"2014-12-31",NA,NA,NA,NA,NA,"CURRENT ISSUES IN MOLECULAR BIOLOGY","HORIZON SCIENTIFIC PRESS",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1544-2241",5429,1.91686,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current Osteoporosis Reports","Springer",1,NA
NA,NA,NA,"1534-6285",5430,1.02462,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current Urology Reports","Springer",1,NA
NA,NA,NA,"1674-5507",5431,0.631872,NA,"2014-12-31",NA,NA,NA,NA,NA,"Current Zoology","CURRENT ZOOLOGY",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1043-4666",5432,0.76376,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cytokine","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1465-3249",5433,0.860883,NA,"2014-12-31",NA,NA,NA,NA,NA,"Cytotherapy","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1212-1819",5434,0.243172,NA,"2014-12-31",NA,NA,NA,NA,NA,"CZECH JOURNAL OF ANIMAL SCIENCE","INST AGRICULTURAL FOOD INFORMATION",0,"VETERINARY"
NA,NA,NA,"1212-1800",5435,0.214398,NA,"2014-12-31",NA,NA,NA,NA,NA,"CZECH JOURNAL OF FOOD SCIENCES","Self Owned - Non-Profit Society",0,"FOOD SCIENCE"
NA,NA,NA,"1758-0463",5436,1.67801,NA,"2014-12-31",NA,NA,NA,NA,NA,"Database: The Journal of Biological Databases and Curation","Oxford University Press",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1435-9871",5437,0.933234,NA,"2014-12-31",NA,NA,NA,NA,NA,"Demographic Research","Max Planck Inst",0,"SOCIOLOGY"
NA,NA,NA,"1641-1307",5438,0.125301,NA,"2014-12-31",NA,NA,NA,NA,NA,"Dendrobiology","Polish Academy of Sciences",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1125-7865",5439,0.607676,NA,"2014-12-31",NA,NA,NA,NA,NA,"Dendrochronologia","Elsevier",1,NA
NA,NA,NA,"0011-9164",5440,0.795743,NA,"2014-12-31",NA,NA,NA,NA,NA,"Desalination","Elsevier",1,NA
NA,NA,NA,"1758-5996",5441,0.54437,NA,"2014-12-31",NA,NA,NA,NA,NA,"Diabetology & Metabolic Syndrome","Biomed Central",0,"MEDICINE"
NA,NA,NA,"1305-3825",5442,0.398816,NA,"2014-12-31",NA,NA,NA,NA,NA,"Diagnostic and Interventional Radiology","Self Owned - Non-Profit Society",0,"RADIOLOGY"
NA,NA,NA,"1746-1596",5443,0.439749,NA,"2014-12-31",NA,NA,NA,NA,NA,"Diagnostic Pathology","Biomed Central",0,"ONCOLOGY"
NA,NA,NA,"0301-4681",5444,1.04725,NA,"2014-12-31",NA,NA,NA,NA,NA,"Differentiation","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1365-8050",5445,0.677241,NA,"2014-12-31",NA,NA,NA,NA,NA,"DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE","Self Owned - Non-Profit Society",0,"COMPUTER SCIENCE"
NA,NA,NA,"0141-9382",5446,0.240571,NA,"2014-12-31",NA,NA,NA,NA,NA,"Displays","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0011-5029",5447,0.259422,NA,"2014-12-31",NA,NA,NA,NA,NA,"Disease-a-Month","Elsevier",1,"MEDICINE"
NA,NA,NA,"1431-0643",5448,1.39485,NA,"2014-12-31",NA,NA,NA,NA,NA,"Documenta Mathematica","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"1177-8881",5449,0.762214,NA,"2014-12-31",NA,NA,NA,NA,NA,"Drug Design Development and Therapy","DOVE MEDICAL PRESS LTD",0,"MEDICINE"
NA,NA,NA,"1618-7229",5450,0.0797684,NA,"2014-12-31",NA,NA,NA,NA,NA,"E-POLYMERS","EUROPEAN POLYMER FEDERATION",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"1794-6190",5451,0.0840718,NA,"2014-12-31",NA,NA,NA,NA,NA,"Earth Sciences Research Journal","Universidad Nacional de Colombia",0,NA
NA,NA,NA,"2045-7758",5452,0.83782,NA,"2014-12-31",NA,NA,NA,NA,NA,"Ecology and Evolution","Wiley",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0046-1121",5453,0.206576,NA,"2014-12-31",NA,NA,NA,NA,NA,"ECOLOGY LAW QUARTERLY","Univ Calif Press",0,"LAW"
NA,NA,NA,"1708-3087",5454,1.29721,NA,"2014-12-31",NA,NA,NA,NA,NA,"ECOLOGY AND SOCIETY","RESILIENCE ALLIANCE",0,NA
NA,NA,NA,"1933-527X",5455,0.427699,NA,"2014-12-31",NA,NA,NA,NA,NA,"Econ Journal Watch","Self Owned - Non-Profit Society",0,"ECONOMICS"
NA,NA,NA,"1864-6042",5456,0.33757,NA,"2014-12-31",NA,NA,NA,NA,NA,"ECONOMICS-THE OPEN ACCESS OPEN-ASSESSMENT E-JOURNAL ","Kiel Institute for World Economy",0,"ECONOMICS"
NA,NA,NA,"2150-8925",5457,1.0737,NA,"2014-12-31",NA,NA,NA,NA,NA,"Ecosphere","Wiley",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1436-4522",5458,0.388845,NA,"2014-12-31",NA,NA,NA,NA,NA,"EDUCATIONAL TECHNOLOGY & SOCIETY","IEEE",0,"EDUCATION"
NA,NA,NA,"1083-589X",5459,0.879654,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC COMMUNICATIONS IN PROBABILITY","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"0717-3458",5460,0.21634,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF BIOTECHNOLOGY","UNIV CATOLICA DE VALPARAISO",0,NA
NA,NA,NA,"1077-8926",5461,0.704957,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF COMBINATORICS","Self Owned - Non-Profit Society",0,"COMPUTER SCIENCE"
NA,NA,NA,"1081-3810",5462,0.421715,NA,"2014-12-31",NA,NA,NA,NA,NA,"Electronic Journal of Linear Algebra","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"1083-6489",5463,1.38098,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF PROBABILITY","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"1417-3875",5464,0.234814,NA,"2014-12-31",NA,NA,NA,NA,NA,"Electronic Journal of Qualitative Theory of Differential Equations","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"1935-7524",5465,1.74611,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF STATISTICS","INST MATHEMATICAL STATISTICS",0,NA
NA,NA,NA,"1068-9613",5466,0.940276,NA,"2014-12-31",NA,NA,NA,NA,NA,"ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS","KENT STATE UNIVERSITY",0,"MATHEMATICS"
NA,NA,NA,"1080-6040",5467,2.19499,NA,"2014-12-31",NA,NA,NA,NA,NA,"EMERGING INFECTIOUS DISEASES","CENTER DISEASE CONTROL",0,"INFECTIOUS DISEASES"
NA,NA,NA,"0160-9327",5468,0.119731,NA,"2014-12-31",NA,NA,NA,NA,NA,"Endeavour","Elsevier",1,"HISTORY AND PHILOSOPHY OF SCIENCE"
NA,NA,NA,"0360-5442",5469,0.923357,NA,"2014-12-31",NA,NA,NA,NA,NA,"Energy","Elsevier",1,"ENERGY"
NA,NA,NA,"1175-8708",5470,0.156242,NA,"2014-12-31",NA,NA,NA,NA,NA,"English Teaching-Practice and Critique","Self Owned - Non-Profit Society",0,"EDUCATION"
NA,NA,NA,"1099-4300",5471,0.49244,NA,"2014-12-31",NA,NA,NA,NA,NA,"ENTROPY","MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0091-6765",5472,2.61688,NA,"2014-12-31",NA,NA,NA,NA,NA,"ENVIRONMENTAL HEALTH PERSPECTIVES","US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE",0,"ENVIRONMENTAL HEALTH"
NA,NA,NA,"1476-069X",5473,1.34255,NA,"2014-12-31",NA,NA,NA,NA,NA,"Environmental Health","Biomed Central",0,"ENVIRONMENTAL HEALTH"
NA,NA,NA,"1748-9326",5474,1.83028,NA,"2014-12-31",NA,NA,NA,NA,NA,"Environmental Research Letters","IOP",0,NA
NA,NA,NA,"1755-4365",5475,1.1114,NA,"2014-12-31",NA,NA,NA,NA,NA,"Epidemics","Elsevier",0,"INFECTIOUS DISEASES"
NA,NA,NA,"1756-8935",5476,2.35015,NA,"2014-12-31",NA,NA,NA,NA,NA,"EPIGENETICS & CHROMATIN","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1225-6463",5477,0.265172,NA,"2014-12-31",NA,NA,NA,NA,NA,"ETRI JOURNAL","ELECTRONICS TELECOMMUNICATIONS RESEARCH INST",0,NA
NA,NA,NA,"1473-2262",5478,1.61185,NA,"2014-12-31",NA,NA,NA,NA,NA,"EUROPEAN CELLS & MATERIALS","Self Owned - Non-Profit Society",0,"ORTHOPEDICS"
NA,NA,NA,"1027-5193",5479,0.347333,NA,"2014-12-31",NA,NA,NA,NA,NA,"European Integration Online Papers-EIOP","Self Owned - Non-Profit Society",0,"POLITICAL SCIENCE"
NA,NA,NA,"0213-6163",5480,0.144399,NA,"2014-12-31",NA,NA,NA,NA,NA,"European Journal of Psychiatry","Universidad de Zaragoza",0,"PSYCHIATRY"
NA,NA,NA,"2190-5444",5481,0.421267,NA,"2014-12-31",NA,NA,NA,NA,NA,"The European Physical Journal Plus","Springer",1,"HIGH ENERGY PHYSICS"
NA,NA,NA,"1687-1499",5482,0.310828,NA,"2014-12-31",NA,NA,NA,NA,NA,"EURASIP Journal on Wireless Communications and Networking","Springer",0,NA
NA,NA,NA,"2041-9139",5483,1.54029,NA,"2014-12-31",NA,NA,NA,NA,NA,"EvoDevo","BioMed Central Ltd",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1176-9343",5484,0.519819,NA,"2014-12-31",NA,NA,NA,NA,NA,"Evolutionary Bioinformatics","Libertas Academica",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1474-7049",5485,0.572031,NA,"2014-12-31",NA,NA,NA,NA,NA,"EVOLUTIONARY PSYCHOLOGY","Human Nature Review",0,"PSYCHOLOGY"
NA,NA,NA,"1341-1357",5486,0.371244,NA,"2014-12-31",NA,NA,NA,NA,NA,"EXPERIMENTAL ANIMALS","INT PRESS EDITING CENTRE INC",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1788-618X",5487,0.632546,NA,"2014-12-31",NA,NA,NA,NA,NA,"Express Polymer Letters","Self Owned - Non-Profit Society",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0742-3225",5488,0.56412,NA,"2014-12-31",NA,NA,NA,NA,NA,"FAMILY MEDICINE","SOC TEACHERS FAMILY MEDICINE",0,"MEDICINE"
NA,NA,NA,"1230-3666",5489,0.142563,NA,"2014-12-31",NA,NA,NA,NA,NA,"FIBRES & TEXTILES IN EASTERN EUROPE","INST CHEMICAL FIBRES",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0354-5180",5490,0.263628,NA,"2014-12-31",NA,NA,NA,NA,NA,"FILOMAT","KoBSON",0,"MATHEMATICS"
NA,NA,NA,"0015-1920",5491,0.129523,NA,"2014-12-31",NA,NA,NA,NA,NA,"FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE","FACULTY SOCIAL SCIENCES CHARLES UNIV",0,"ECONOMICS"
NA,NA,NA,"0090-0656",5492,0.697798,NA,"2014-12-31",NA,NA,NA,NA,NA,"FISHERY BULLETIN","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0367-326X",5493,0.531185,NA,"2014-12-31",NA,NA,NA,NA,NA,"Fitoterapia","Elsevier",1,"FOOD SCIENCE"
NA,NA,NA,"0367-2530",5494,0.470402,NA,"2014-12-31",NA,NA,NA,NA,NA,"Flora","Elsevier",1,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1330-9862",5495,0.347154,NA,"2014-12-31",NA,NA,NA,NA,NA,"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FACULTY FOOD TECHNOLOGY BIOTECHNOLOGY",0,"FOOD SCIENCE"
NA,NA,NA,"0015-704X",5496,0.421405,NA,"2014-12-31",NA,NA,NA,NA,NA,"FORDHAM LAW REVIEW","FORDHAM UNIV SCHOOL LAW",0,"LAW"
NA,NA,NA,"1572-8463",5497,0.441588,NA,"2014-12-31",NA,NA,NA,NA,NA,"Foundations of Chemistry","Springer",1,NA
NA,NA,NA,"1662-5153",5498,1.35062,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Behavioral Neuroscience","FRONTIERS RES FOUND",0,"NEUROSCIENCE"
NA,NA,NA,"1662-5102",5499,1.3496,NA,"2014-12-31",NA,NA,NA,NA,NA,"FRONTIERS IN CELLULAR NEUROSCIENCE","Frontiers Research Foundation",0,"NEUROSCIENCE"
NA,NA,NA,"1662-5188",5500,0.898996,NA,"2014-12-31",NA,NA,NA,NA,NA,"FRONTIERS IN COMPUTATIONAL NEUROSCIENCE","Frontiers Research Foundation",0,"NEUROSCIENCE"
NA,NA,NA,"1662-5161",5501,1.30182,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Human Neuroscience","Self Owned - Mid Sized - Unknown Profit Status",0,"NEUROSCIENCE"
NA,NA,NA,"1664-302X",5502,1.37011,NA,"2014-12-31",NA,NA,NA,NA,NA,"Fontiers in Microbiology","Frontiers",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1662-5110",5503,1.54299,NA,"2014-12-31",NA,NA,NA,NA,NA,"FRONTIERS IN NEURAL CIRCUITS","Self Owned - Non-Profit Society",0,"NEUROSCIENCE"
NA,NA,NA,"1663-9812",5504,1.07425,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Pharmacology","Frontiers",0,NA
NA,NA,NA,"1664-042X",5505,1.03799,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Physiology","Frontiers",0,NA
NA,NA,NA,"1664-462X",5506,1.16874,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Plant Science","Frontiers",0,"PLANT BIOLOGY"
NA,NA,NA,"1664-1078",5507,1.04741,NA,"2014-12-31",NA,NA,NA,NA,NA,"Frontiers in Psychology","Frontiers",0,"PSYCHOLOGY"
NA,NA,NA,"1742-9994",5508,1.53576,NA,"2014-12-31",NA,NA,NA,NA,NA,"FRONTIERS IN ZOOLOGY","Biomed Central",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0016-2361",5509,0.921937,NA,"2014-12-31",NA,NA,NA,NA,NA,"Fuel","Elsevier",1,NA
NA,NA,NA,"0016-3287",5510,0.387727,NA,"2014-12-31",NA,NA,NA,NA,NA,"Futures","Elsevier",1,NA
NA,NA,NA,"2160-1836",5511,1.40723,NA,"2014-12-31",NA,NA,NA,NA,NA,"G3","Genetics Society of America",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0016-5085",5512,5.13209,NA,"2014-12-31",NA,NA,NA,NA,NA,"Gastroenterology","Elsevier",1,"GASTROENTEROLOGY"
NA,NA,NA,"0378-1119",5513,0.612949,NA,"2014-12-31",NA,NA,NA,NA,NA,"Gene","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"2073-4425",5514,0.495228,NA,"2014-12-31",NA,NA,NA,NA,NA,"Genes","MDPI",0,NA
NA,NA,NA,"1676-5680",5515,0.213662,NA,"2014-12-31",NA,NA,NA,NA,NA,"GENETICS AND MOLECULAR RESEARCH","Self Owned - Non-Profit Society",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1474-760X",5516,6.85982,NA,"2014-12-31",NA,NA,NA,NA,NA,"Genome Biology","BioMed Central",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1759-6653",5517,1.88642,NA,"2014-12-31",NA,NA,NA,NA,NA,"GENOME BIOLOGY AND EVOLUTION","Oxford",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1756-994X",5518,1.90526,NA,"2014-12-31",NA,NA,NA,NA,NA,"Genome Medicine","BioMed Central Ltd",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0888-7543",5519,1.02436,NA,"2014-12-31",NA,NA,NA,NA,NA,"Genomics","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0016-6995",5520,0.46442,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geobios","Elsevier",1,NA
NA,NA,NA,"1467-4866",5521,0.827247,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geochemical Transactions","Springer",0,NA
NA,NA,NA,"0016-7061",5522,0.931531,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geoderma","Elsevier",1,"PLANT BIOLOGY"
NA,NA,NA,"1280-9659",5523,0.452009,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEODIVERSITAS","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"0016-7169",5524,0.218124,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geofisica Internacional","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"0016-7185",5525,0.980155,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geoforum","Elsevier",1,NA
NA,NA,NA,"1695-6133",5526,0.66406,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEOLOGICA ACTA","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"1374-8505",5527,0.352639,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEOLOGICA BELGICA","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"1641-7291",5528,0.233508,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEOLOGICAL QUARTERLY","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"0169-555X",5529,0.953163,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geomorphology","Elsevier",1,NA
NA,NA,NA,"0016-8076",5530,0.4585,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEORGE WASHINGTON LAW REVIEW","GEORGE WASHINGTON UNIV",0,"LAW"
NA,NA,NA,"0016-8092",5531,1.31665,NA,"2014-12-31",NA,NA,NA,NA,NA,"GEORGETOWN LAW JOURNAL","GEORGETOWN LAW JOURNAL ASSN",0,"LAW"
NA,NA,NA,"0375-6505",5532,0.864604,NA,"2014-12-31",NA,NA,NA,NA,NA,"Geothermics","Elsevier",1,"ENERGY"
NA,NA,NA,"0017-0011",5533,0.0776013,NA,"2014-12-31",NA,NA,NA,NA,NA,"GINEKOLOGIA POLSKA","Self Owned - Non-Profit Society",0,"MEDICINE"
NA,NA,NA,"1744-8603",5534,0.988759,NA,"2014-12-31",NA,NA,NA,NA,NA,"Globalization and Health","London School of Economics",0,"MEDICINE"
NA,NA,NA,"1434-7636",5535,0.821932,NA,"2014-12-31",NA,NA,NA,NA,NA,"Granular Matter","Springer",1,"GEOTECHNOLOGY"
NA,NA,NA,"1757-4749",5536,0.638327,NA,"2014-12-31",NA,NA,NA,NA,NA,"Gut Pathogens","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1477-7517",5537,0.593869,NA,"2014-12-31",NA,NA,NA,NA,NA,"HARM REDUCTION JOURNAL","Biomed Central",0,"PSYCHIATRY"
NA,NA,NA,"0017-808X",5538,0.303401,NA,"2014-12-31",NA,NA,NA,NA,NA,"HARVARD JOURNAL ON LEGISLATION","HARVARD LAW SCHOOL",0,"LAW"
NA,NA,NA,"0017-8322",5539,0.400988,NA,"2014-12-31",NA,NA,NA,NA,NA,"HASTINGS LAW JOURNAL","UNIV CALIF",0,"LAW"
NA,NA,NA,"1746-160X",5540,0.412139,NA,"2014-12-31",NA,NA,NA,NA,NA,"Head & Face Medicine","BioMed Central Ltd",0,"DENTISTRY"
NA,NA,NA,"1477-7525",5541,0.890113,NA,"2014-12-31",NA,NA,NA,NA,NA,"Health and Quality of Life Outcomes","Biomed Central",0,"MEDICINE"
NA,NA,NA,"1478-4505",5542,0.820882,NA,"2014-12-31",NA,NA,NA,NA,NA,"Health Research Policy and Systems","BioMed Central Ltd",0,"MEDICINE"
NA,NA,NA,"1931-7603",5543,0.25478,NA,"2014-12-31",NA,NA,NA,NA,NA,"HERPETOLOGICAL CONSERVATION AND BIOLOGY","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0971-8966",5544,0.078419,NA,"2014-12-31",NA,NA,NA,NA,NA,"Himalayan Geology","Wadia Institute of Himalayan Geology",0,NA
NA,NA,NA,"0018-2079",5545,0.368371,NA,"2014-12-31",NA,NA,NA,NA,NA,"Hiroshima Mathematical Journal","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"1742-6316",5546,0.201198,NA,"2014-12-31",NA,NA,NA,NA,NA,"History and Philosophy of the Life Sciences","Springer",1,NA
NA,NA,NA,"1475-4916",5547,0.117595,NA,"2014-12-31",NA,NA,NA,NA,NA,"Homeopathy","Elsevier",1,"MEDICINE"
NA,NA,NA,"1365-182X",5548,0.933937,NA,"2014-12-31",NA,NA,NA,NA,NA,"HPB","Elsevier",1,"GASTROENTEROLOGY"
NA,NA,NA,"1749-0774",5549,0.279317,NA,"2014-12-31",NA,NA,NA,NA,NA,"Human Cell","Springer",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1479-7364",5550,4.21306,NA,"2014-12-31",NA,NA,NA,NA,NA,"Human Genomics","BioMed Central",0,NA
NA,NA,NA,"1478-4491",5551,0.617051,NA,"2014-12-31",NA,NA,NA,NA,NA,"HUMAN RESOURCES FOR HEALTH","Biomed Central",0,"MEDICINE"
NA,NA,NA,"0304-386X",5552,0.595196,NA,"2014-12-31",NA,NA,NA,NA,NA,"Hydrometallurgy","Elsevier",1,NA
NA,NA,NA,"1433-5158",5553,0.351528,NA,"2014-12-31",NA,NA,NA,NA,NA,"HYLE","Self Owned - Non-Profit Society",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0019-1035",5554,1.43829,NA,"2014-12-31",NA,NA,NA,NA,NA,"Icarus","Elsevier",1,NA
NA,NA,NA,"1349-2543",5555,0.100286,NA,"2014-12-31",NA,NA,NA,NA,NA,"IEICE Electronics Express","IEICE",0,"CIRCUITS"
NA,NA,NA,"0377-2063",5556,0.0567869,NA,"2014-12-31",NA,NA,NA,NA,NA,"IETE Journal of Research","Medknow",0,NA
NA,NA,NA,"1742-4933",5557,1.10919,NA,"2014-12-31",NA,NA,NA,NA,NA,"Immunity & Ageing","BioMed Central Ltd",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1074-7613",5558,11.6603,NA,"2014-12-31",NA,NA,NA,NA,NA,"Immunity","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0171-2985",5559,0.945017,NA,"2014-12-31",NA,NA,NA,NA,NA,"Immunobiology","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1748-5908",5560,1.45194,NA,"2014-12-31",NA,NA,NA,NA,NA,"Implementation Science","Biomed Central",0,"MEDICINE"
