publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
Springer,EURASIP Journal on Embedded Systems,2012-01-01,False,1687-3963,935
Springer,EURASIP Journal on Image and Video Processing,2012-01-01,False,1687-5281,935
Springer,EURASIP Journal on Information Security,2012-01-01,False,1687-417X,670
Springer,EURASIP Journal on Wireless Communications and Networking,2012-01-01,False,1687-1499,1340
AO Research,European Cells & Materials ,2012-01-01,False,1473-2262,0
Austrian Academy of Sciences,European Integration Online Papers,2012-01-01,False,1027-5193,0
PAGEPress Publications,EUROPEAN JOURNAL OF HISTOCHEMISTRY,2012-01-01,False,2038-8306,848
Universidad de Zaragoza,European Journal of Psychiatry,2012-01-01,False,0213-6163,0
EDP Sciences,EUROPEAN PHYSICAL JOURNAL E ,2012-01-01,False,1292-895X,0
Springer,European Transport Research Review,2012-01-01,False,1867-0717,0
Hindawi,Evidence-based Complementary and Alternative Medicine,2012-01-01,False,1741-4288,1500
BioMed Central Ltd,EvoDevo,2012-01-01,False,2041-9139,1970
Libertas academica,Evolutionary Bioinformatics,2012-01-01,False,1176-9343,1980
Evolutionary Psychology,Evolutionary Psychology,2012-01-01,False,1474-7049,0
BioMed Central Ltd,Experimental & Translational Stroke Medicine,2012-01-01,False,2040-7378,1625
Korean Society for Biochemistry and Molecular Biology,Experimental and Molecular Medicine,2012-01-01,False,2092-6413,0
Japan Assoc for Laboratory Animal Science,EXPERIMENTAL ANIMALS,2012-01-01,False,1341-1357,0
Hindawi,Experimental Diabetes Research,2012-01-01,False,1687-5303,1500
Budapest University of Technology and Economic,Express Polymer Letters ,2012-01-01,False,1788-618X,0
Society of Teachers of Family Medicine,Family Medicine,2012-01-01,False,0742-3225,0
Kaunus University of technology,Fibres & Textiles in Eastern Europe,2012-01-01,False,1230-3666,0
BioMed Central Ltd,Fibrogenesis & Tissue Repair,2012-01-01,False,1755-1536,2190
BioMed Central Ltd,Filaria Journal,2012-01-01,False,1475-2883,1625
Ministry of Science and Environmental Protection Republic of Serbia,Filomat,2012-01-01,False,0354-5180,0
Charles University in Prague,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,2012-01-01,False,0015-1920,0
Springer,Fire Science Reviews,2012-01-01,False,2193-0414,1340
J-Stage,Fish Pathology,2012-01-01,False,1881-7335,0
US National Marine Fisheries Service,Fishery Bulletin,2012-01-01,False,0090-0656,0
Springer,Fixed Point Theory and Applications,2012-01-01,False,1687-1812,805
Florida Entomological Society,Florida Entomologist,2012-01-01,False,1938-5102,0
BioMed Central Ltd,Fluids and Barriers of the CNS,2012-01-01,False,2045-8118,1625
POLISH HISTOCHEMICAL CYTOCHEMICAL SOC,Folia Histochemica et Cytobiologica,2012-01-01,False,1897-5631,300
Polish Academy of Sciences,Folia Neuropatholgica,2012-01-01,False,1509-572x,0
Frontiers,Fontiers in Microbiology,2012-01-01,False,1664-302X,2086
Faculty of Food Technology and Biotechnology University of Zagreb,Food Technology and Biotechnology,2012-01-01,False,1330-9862,0
Fordham Law School,Fordham Law Review,2012-01-01,False,0015-704X,0
Frontiers,Frontiers in Cellular Neuroscience,2012-01-01,False,1662-5102,2086
Frontiers,Frontiers in Computational Neuroscience,2012-01-01,False,1662-5188,2086
Frontiers,Frontiers in Endocrinology,2012-01-01,False,1664-2392,2086
Frontiers,Frontiers in Genetics,2012-01-01,False,1664-8021,2086
Frontiers,Frontiers in Human Neuroscience,2012-01-01,False,1662-5161,2584
Frontiers,Frontiers in Immunology,2012-01-01,False,1664-3224,2086
Frontiers,Frontiers in Neural Circuits,2012-01-01,False,1662-5110,2086
Frontiers,Frontiers in Neurology,2012-01-01,False,1664-2295,2086
Frontiers,Frontiers in Neuroscience,2012-01-01,False,1662-453X,2086
Frontiers,Frontiers in Oncology,2012-01-01,False,2234-943X,2086
Frontiers,Frontiers in Pharmacology,2012-01-01,False,1663-9812,2086
Frontiers,Frontiers in Physiology,2012-01-01,False,1664-042X,2086
Frontiers,Frontiers in Plant Science,2012-01-01,False,1664-462X,2086
Frontiers,Frontiers in Psychiatry,2012-01-01,False,1664-0640,2086
Frontiers,Frontiers in Psychology,2012-01-01,False,1664-1078,2086
BioMed Central Ltd,Frontiers in Zoology,2012-01-01,False,1742-9994,1780
MDPI,Future Internet,2012-01-01,False,1999-5903,268
Genetics Society of America,G3,2012-01-01,False,2160-1836,1950
MDPI,Games,2012-01-01,False,2073-4336,320
Hindawi,Gastroenterology Research and Practice,2012-01-01,False,1687-630X,1200
Gene Therapy Press,Gene Therapy& Molecular Biology,2012-01-01,False,1529-9120,0
MDPI,Genes,2012-01-01,False,2073-4425,320
Genetics Society of Japan,Genes & Genetic Systems,2012-01-01,False,1880-5779,0
BioMed Central Ltd,Genetic Vaccines and Therapy,2012-01-01,False,1479-0556,1625
Sociedade Brasileira de Gen�_tica,Genetics and Molecular Biology,2012-01-01,False,0100-8455,0
Ribeir��_o Preto Foundation for Scientific Research,Genetics and Molecular Research ,2012-01-01,False,1676-5680,750
BioMed Central Ltd,Genetics Selection Evolution,2012-01-01,False,1297-9686,1410
BioMed Central Ltd,Genome Biology,2012-01-01,False,1465-6906,2470
Oxford University Press,Genome Biology and Evolution,2012-01-01,False,1759-6653,1450
BioMed Central Ltd,Genome Integrity,2012-01-01,False,2041-9414,1625
BioMed Central Ltd,Genome Medicine,2012-01-01,False,1756-994X,2470
Chemistry Central Ltd,Geochemical Transactions,2012-01-01,False,1467-4866,1625
Springer,Geochronometrica,2012-01-01,False,1897-1695,0
Mus�_um national dHistoire naturelle,Geodiversitas,2012-01-01,False,1280-9659,0
Universidad Nacional Aut���noma de M�_xico,Geof���sica Internacional,2012-01-01,False,0016-7169,0
Royal Danish Geographical Society,Geografisk Tidsskrift-Danish Journal of Geography,2012-01-01,False,1903-2471,0
Geologica Acta,Geologica Acta,2012-01-01,False,1695-6133,0
Universite de Liege,Geologica Belgica,2012-01-01,False,1374-8505,0
Polish Geological Institute,Geological Quarterly,2012-01-01,False,1641-7291,0
George Washington University,George Washington Law Review,2012-01-01,False,0016-8076,0
Georgetown University,GEORGETOWN LAW JOURNAL,2012-01-01,False,0016-8092,0
European Geosciences Union,Geoscientific Model Development,2012-01-01,False,1991-9603,0
Krzysztof Molenda,Ginekologia Polska,2012-01-01,False,0017-0011,0
BioMed Central Ltd,Globalization and Health,2012-01-01,False,1744-8603,1625
Springer,Gold Bulletin,2012-01-01,False,2190-7579,0
BioMed Central Ltd,Gut Pathogens,2012-01-01,False,1757-4749,1860
European Hematology Association,Haematologica/The Hematology Journal,2012-01-01,False,1592-8721,0
BioMed Central Ltd,Harm Reduction Journal,2012-01-01,False,1477-7517,1625
Harvard Law School,HARVARD JOURNAL ON LEGISLATION,2012-01-01,False,0017-808X,0
University of California Hastings College of Law,Hastings Law Journal,2012-01-01,False,0017-8322,0
BioMed Central Ltd,Head & Face Medicine,2012-01-01,False,1746-160X,1900
BioMed Central Ltd,Head & Neck Oncology,2012-01-01,False,1758-3284,1625
BioMed Central Ltd,Health and Quality of Life Outcomes,2012-01-01,False,1477-7525,1900
Springer,Health Economics Review,2012-01-01,False,2191-1991,1070
BioMed Central Ltd,Health Research Policy and Systems,2012-01-01,False,1478-4505,1625
Tehran Iran Hepatitis Group,Hepatitis Monthly,2012-01-01,False,1735-3408,0
BioMed Central Ltd,Hereditary Cancer in Clinical Practice,2012-01-01,False,1897-4287,1625
Wiley,HEREDITAS,2012-01-01,False,1601-5223,0
BioMed Central Ltd,Herpesviridae,2012-01-01,False,2042-4280,1625
self-published non-profit,Herpetological Conservation and Biology,2012-01-01,False,1931-7603,0
Wadia Institute of Himalayan Geology,Himalayan Geology,2012-01-01,False,0971-8966,0
Hiroshima University,Hiroshima Mathematical Journal ,2012-01-01,False,0018-2079,0
Brazilian Association for Horticultural Science,Horticultura Brasileira,2012-01-01,False,1806-9991,0
Sage,Human Genomics and Proteomics,2012-01-01,False,1757-4242,1500
BioMed Central Ltd,Human Resources for Health,2012-01-01,False,1478-4491,1625
Springer,Human-centric Computing and Information Sciences,2012-01-01,False,2192-1962,0
European Geosciences Union,Hydrology and Earth System Sciences,2012-01-01,False,1607-7938,0
Associazione Teriologica Italiana,HYSTRIX-Italian Journal of Mammalogy,2012-01-01,False,1825-5272,0
IEICE,IEICE Electronics Express,2012-01-01,False,1349-2543,270
Medknow,IETE Journal of Research,2012-01-01,False,0377-2063,0
INST ELECTRONICS TELECOMMUNICATION ENGINEERS,IETE TECHNICAL REVIEW,2012-01-01,False,0974-5971,0
Museu de Ci��ncias Naturais of the Funda����_o Zoobot���nica do Rio Grande do Sul,Iheringia S�_rie Zoologia,2012-01-01,False,1678-4766,0
BioMed Central Ltd,Immunity & Ageing,2012-01-01,False,1742-4933,1625
BioMed Central Ltd,Immunome Research,2012-01-01,False,1745-7580,1625
BioMed Central Ltd,Implementation Science,2012-01-01,False,1748-5908,1970
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,2012-01-01,False,0975-0959,0
NATL INST SCIENCE COMMUNICATION,Indian Journal of Biotechnology,2012-01-01,False,0972-5849,0
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemical Technology,2012-01-01,False,0975-0991,0
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section A),2012-01-01,False,0376-4710,0
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section B),2012-01-01,False,0975-0983,0
Medknow,Indian Journal of Dermatology Venereology & Leprology,2012-01-01,False,0378-6323,0
NATL INST SCIENCE COMMUNICATION,Indian Journal of Engineering and Materials Sciences,2012-01-01,False,0975-1017,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,2012-01-01,False,0975-1009,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF MARINE SCIENCES,2012-01-01,False,0975-1033,0
Medknow,Indian Journal of Medical Microbiology,2012-01-01,False,0255-0857,0
Indian Council of Medical Research,Indian Journal of Medical Research,2012-01-01,False,0971-5916,0
Medknow,Indian Journal of Orthopaedics,2012-01-01,False,0019-5413,0
Medknow,Indian Journal of Pathology and Microbiology,2012-01-01,False,0377-4929,0
Medknow,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,2012-01-01,False,0250-474X,0
Medknow,INDIAN JOURNAL OF PHARMACOLOGY,2012-01-01,False,0253-7613,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF PURE & APPLIED PHYSICS,2012-01-01,False,0975-1041,0
Indian Academy of Pediatrics,Indian Pediatrics ,2012-01-01,False,0974-7559,0
Japan National Institute of Occupational Safety and Health,Industrial Health,2012-01-01,False,1880-8026,0
BioMed Central Ltd,Infectious Agents and Cancer,2012-01-01,False,1750-9378,1625
Lund University Libraries,Information Research,2012-01-01,False,1368-1613,0
Springer,Insights into Imaging,2012-01-01,False,1869-4101,0
J-Stage,Internal Medicine,2012-01-01,False,1349-7235,0
Polish Academy of Sciences,International Agrophysics,2012-01-01,False,0236-8722,0
BioMed Central Ltd,International Archives of Medicine,2012-01-01,False,1755-7682,1625
Brazilian Society of Urology,International Brazilian Journal of Urology,2012-01-01,False,1677-6119,0
BioMed Central Ltd,International Breastfeeding Journal,2012-01-01,False,1746-4358,1625
BioMed Central Ltd,International Journal for Equity in Health,2012-01-01,False,1475-9276,1700
Hindawi,International Journal of Antennas and Propagation,2012-01-01,False,1687-5877,800
BioMed Central Ltd,International Journal of Behavioral Nutrition and Physical Activity,2012-01-01,False,1479-5868,1625
PubMed Central,International Journal of Biological Sciences,2012-01-01,False,1449-2288,1350
International Association of Circumpolar Health Publishers,International Journal of Circumpolar Health,2012-01-01,False,1239-9736,0
Asociaci���n Espa���ola de Psicolog���a,International Journal of Clinical Health Psychology,2012-01-01,False,2174-0852,0
Agora University Editing House,International Journal of Computers Communications & Control,2012-01-01,False,1841-9844,0
Institute for interdisciplinary Research on Conflict and Violence,International Journal of Conflict and Violence,2012-01-01,False,1864-1385,0
Springer,International Journal of Disaster Risk Science,2012-01-01,False,2192-6395,0
Hindawi,International Journal of Distributed Sensor Networks,2012-01-01,False,1550-1477,1000
ELECTROCHEMICAL SOC INC,International Journal of Electrochemical Science,2012-01-01,False,1452-3981,652
Springer,International Journal of Emergency Medicine,2012-01-01,False,1865-1380,1340
Hindawi,International Journal of Endocrinology ,2012-01-01,False,1687-8345,1200
MDPI,International Journal of Environmental Research and Public Health,2012-01-01,False,1660-4601,1066
Iranian Society of Environmentalists,International Journal of Environmental Science & Technology,2012-01-01,False,1735-2630,0
BioMed Central Ltd,International Journal of Health Geographics,2012-01-01,False,1476-072X,1625
BioMed Central Ltd,International Journal of Mental Health Systems,2012-01-01,False,1752-4458,1625
MDPI,International Journal of Molecular Sciences,2012-01-01,False,1422-0067,1493
Dove Press,International Journal of Nanomedicine,2012-01-01,False,1178-2013,2200
Versita,International Journal of Occupational Medicine & Environmental Health,2012-01-01,False,1896-494X,0
BioMed Central Ltd,International Journal of Pediatric Endocrinology,2012-01-01,False,1687-9856,1625
Hindawi,International Journal of Photoenergy,2012-01-01,False,1687-529X,800
ACADEMIC JOURNALS,International Journal of Physical Sciences,2012-01-01,False,1992-1950,550
International Union of Speleology,International Journal of Speleology,2012-01-01,False,1827-806X,0
Spanish Society for Microbiology,INTERNATIONAL MICROBIOLOGY,2012-01-01,False,1618-1905,885
 Guttmacher Institute,International Perspectives on Sexual and Reproductive Health,2012-01-01,False,1931-2393,0
BioMed Central Ltd,International Seminars in Surgical Oncology,2012-01-01,False,1477-7800,1625
BioMed Central Ltd,Investigative Genetics,2012-01-01,False,2041-2223,1970
Shahid Beheshti University of Medical Sciences,Iranian Journal of Pharmaceutical Research,2012-01-01,False,1735-0328,0
Iranian Public Health Association,Iranian Journal of Public Health,2012-01-01,False,2251-6093,0
Iranian Society for Reproductive Medicine.,Iranian Journal of Reproductive Medicine,2012-01-01,False,1680-6433,0
Iran Polymer and Petrochemical Institute,Iranian Polymer Journal,2012-01-01,False,1735-6265,0
Iranian Hospital in Dubai,Iranian Red Crescent Medical Journal,2012-01-01,False,2074-1812,0
BioMed Central Ltd,Irish Veterinary Journal,2012-01-01,False,2046-0481,1625
Israel Medical Association,Israel Medical Association Journal,2012-01-01,False,1565-1088,0
BioMed Central Ltd,Italian Journal of Pediatrics,2012-01-01,False,1824-7288,565
Japan National Institute of Infectious Diseases,Japanese Journal of Infectious Diseases,2012-01-01,False,1884-2836,0
J-Stage,Japanese Society of Toxicological Pathology,2012-01-01,False,1881-915X,0
Conselho Nacional de Desenvolvimento Cient���fico e Tecnol���gico,Jornal de Pediatria,2012-01-01,False,1678-4782,0
KASSEL UNIV PRESS GMBH,Journal of Agriculture and Rural Development in the Tropics and Subtropics,2012-01-01,False,1612-9830,0
Hindawi,Journal of Analytical Methods in Chemistry ,2012-01-01,False,2090-8873,1200
Versita,Journal of Applied Biomedicine,2012-01-01,False,1214-0287,0
American Institute of Physics,Journal of Applied Clinical Medical Physics,2012-01-01,False,1526-9914,0
Institute of Plant Genetics in Poznan,JOURNAL OF APPLIED GENETICS,2012-01-01,False,2190-3883,0
Hindawi,Journal of Applied Mathematics,2012-01-01,False,1687-0042,800
Faculdade De Odontologia De Bauru ,Journal of Applied Oral Science,2012-01-01,False,1678-7765,0
Springer,Journal of Applied Volcanology,2012-01-01,False,2191-5040,1340
Simsoc Consortium,Journal of Artificial Societies and Social Simulation,2012-01-01,False,1460-7425,0
J-Stage,Journal of Asian Architecture and Building Engineering,2012-01-01,False,1347-2852,0
Springer,Journal of Astrophysica & Astronomy,2012-01-01,False,0973-7758,0
Japan Atherosclerosis Society,Journal of Atherosclerosis and Thrombosis,2012-01-01,False,1880-3873,385
National Athletic Trainers Association,Journal of Athletic Training,2012-01-01,False,1062-6050,0
BioMed Central Ltd,Journal of Autoimmune Diseases,2012-01-01,False,1740-2557,1625
BioMed Central Ltd,Journal of Biological Engineering,2012-01-01,False,1754-1611,1625
Aristotle University of Thessaloniki,Journal of Biological Research,2012-01-01,False,1790-045X,0
BioMed Central Ltd,Journal of Biology,2012-01-01,False,1475-4924,1625
BioMed Central Ltd,Journal of Biomedical Discovery and Collaboration,2012-01-01,False,1747-5333,1625
BioMed Central Ltd,Journal of Biomedical Science,2012-01-01,False,1423-0127,0
BioMed Central Ltd,Journal of Biomedical Semantics,2012-01-01,False,2041-1480,1625
Hindawi,Journal of Biomedicine and Biotechnology,2012-01-01,False,1110-7251,1500
Springer,Journal of Biosciences,2012-01-01,False,0973-7138,0
