pub_name,journal_name,date,journal_type,issn,apc
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,2016-06-18,OA,1303-6181,2013
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,Turkish Journal Of Medical Sciences,2016-06-18,OA,1303-6165,2013
Scientific World,TheScientificWorldJOURNAL,2016-06-18,OA,1537-744X,2012
Scientific World,TheScientificWorldJOURNAL,2016-06-18,OA,1537-744X,2012
Self Owned - For-Profit,Signa Vitae,2016-06-18,OA,1845-206X,2013
Self Owned - Mid Sized - Unknown Profit Status,Frontiers in Human Neuroscience,2016-06-18,OA,1662-5161,2013
Self Owned - Mid Sized - Unknown Profit Status,Marine Drugs,2016-06-18,OA,1660-3397,2013
Self Owned - Mid Sized - Unknown Profit Status,ZooKeys,2016-06-18,OA,1313-2970,2013
Self Owned - Mid Sized - Unknown Profit Status,LATIN AMERICAN APPLIED RESEARCH,2016-06-18,OA,1851-8796,2013
Self Owned - Non-Profit Society,FRONTIERS IN NEURAL CIRCUITS,2016-06-18,OA,1662-5110,2013
Self Owned - Non-Profit Society,Bayesian Analysis,2016-06-18,OA,1931-6690,2013
Self Owned - Non-Profit Society,FUTURE OF CHILDREN,2016-06-18,OA,1550-1558,2013
Self Owned - Non-Profit Society,Documenta Mathematica,2016-06-18,OA,1431-0643,2013
Self Owned - Non-Profit Society,OCEANOGRAPHY,2016-06-18,OA,1042-8275,2013
Self Owned - Non-Profit Society,EUROPEAN CELLS & MATERIALS,2016-06-18,OA,1473-2262,2013
Self Owned - Non-Profit Society,ELECTRONIC JOURNAL OF PROBABILITY,2016-06-18,OA,1083-6489,2013
Self Owned - Non-Profit Society,Judgment and Decision Making,2016-06-18,OA,1930-2975,2013
Self Owned - Non-Profit Society,PAIN PHYSICIAN,2016-06-18,OA,1533-3159,2013
Self Owned - Non-Profit Society,Ocean Science,2016-06-18,OA,1812-0792,2013
Self Owned - Non-Profit Society,International Journal of Biological Sciences,2016-06-18,OA,1449-2288,2013
Self Owned - Non-Profit Society,INTERNATIONAL JOURNAL OF SPELEOLOGY,2016-06-18,OA,1827-806X,2013
Self Owned - Non-Profit Society,CLEVELAND CLINIC JOURNAL OF MEDICINE,2016-06-18,OA,1939-2869,2013
Self Owned - Non-Profit Society,ELECTRONIC COMMUNICATIONS IN PROBABILITY,2016-06-18,OA,1083-589X,2013
Self Owned - Non-Profit Society,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,2016-06-18,OA,1878-5514,2013
Self Owned - Non-Profit Society,GEOLOGICA ACTA,2016-06-18,OA,1695-6133,2013
Self Owned - Non-Profit Society,NORTHWESTERN UNIVERSITY LAW REVIEW,2016-06-18,OA,0029-3571,2013
Self Owned - Non-Profit Society,ELECTRONIC JOURNAL OF COMBINATORICS,2016-06-18,OA,1077-8926,2013
Self Owned - Non-Profit Society,JOURNAL OF ATHLETIC TRAINING,2016-06-18,OA,1062-6050,2013
Self Owned - Non-Profit Society,PALAEONTOLOGIA ELECTRONICA,2016-06-18,OA,1094-8074,2013
Self Owned - Non-Profit Society,ACTA PALAEONTOLOGICA POLONICA,2016-06-18,OA,1732-2421,2013
Self Owned - Non-Profit Society,SOLA,2016-06-18,OA,1349-6476,2013
Self Owned - Non-Profit Society,JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT,2016-06-18,OA,0748-7711,2013
Self Owned - Non-Profit Society,Econ Journal Watch,2016-06-18,OA,1933-527X,2013
Self Owned - Non-Profit Society,Proteome Science,2016-06-18,OA,1477-5956,2013
Self Owned - Non-Profit Society,Drug Metabolism and Pharmacokinetics,2016-06-18,OA,1880-0920,2013
Self Owned - Non-Profit Society,WORLD JOURNAL OF GASTROENTEROLOGY,2016-06-18,OA,2219-2840,2013
Self Owned - Non-Profit Society,Progress in Electromagnetics Research-PIER,2016-06-18,OA,1559-8985,2013
Self Owned - Non-Profit Society,BMB Reports,2016-06-18,OA,1976-670X,2013
Self Owned - Non-Profit Society,JOURNAL OF CAVE AND KARST STUDIES,2016-06-18,OA,1090-6924,2013
Self Owned - Non-Profit Society,REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,2016-06-18,OA,0185-1101,2013
Self Owned - Non-Profit Society,BLOOD TRANSFUSION,2016-06-18,OA,1723-2007,2013
Self Owned - Non-Profit Society,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,2016-06-18,OA,1365-8050,2013
Self Owned - Non-Profit Society,Symmetry Integrability and Geometry-Methods and Applications,2016-06-18,OA,1815-0659,2013
Self Owned - Non-Profit Society,GEODIVERSITAS,2016-06-18,OA,1280-9659,2013
Self Owned - Non-Profit Society,FISHERY BULLETIN,2016-06-18,OA,0090-0656,2013
Self Owned - Non-Profit Society,Express Polymer Letters,2016-06-18,OA,1788-618X,2013
Self Owned - Non-Profit Society,Logical Methods in Computer Science,2016-06-18,OA,1860-5974,2013
Self Owned - Non-Profit Society,JOURNAL OF GEOSCIENCES,2016-06-18,OA,1802-6222,2013
Self Owned - Non-Profit Society,Electronic Journal of Linear Algebra,2016-06-18,OA,1081-3810,2013
Self Owned - Non-Profit Society,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,2016-06-18,OA,0065-1400,2013
Self Owned - Non-Profit Society,INTERNATIONAL JOURNAL OF PHOTOENERGY,2016-06-18,OA,1687-529X,2013
Self Owned - Non-Profit Society,ACTA PROTOZOOLOGICA,2016-06-18,OA,1689-0027,2013
Self Owned - Non-Profit Society,RAFFLES BULLETIN OF ZOOLOGY,2016-06-18,OA,0217-2445,2013
Self Owned - Non-Profit Society,JOURNAL OF IBERIAN GEOLOGY,2016-06-18,OA,1886-7995,2013
Self Owned - Non-Profit Society,BULLETIN OF GEOSCIENCES,2016-06-18,OA,1802-8225,2013
Self Owned - Non-Profit Society,Journal of Real Estate Research,2016-06-18,OA,0896-5803,2013
Self Owned - Non-Profit Society,Journal of Postgraduate Medicine,2016-06-18,OA,0022-3859,2013
Self Owned - Non-Profit Society,KOREAN JOURNAL OF PARASITOLOGY,2016-06-18,OA,1738-0006,2013
Self Owned - Non-Profit Society,JOURNAL OF THE CANADIAN DENTAL ASSOCIATION,2016-06-18,OA,1488-2159,2013
Self Owned - Non-Profit Society,Scandinavian Journal of Surgery,2016-06-18,OA,1799-7267,2013
Self Owned - Non-Profit Society,Diagnostic and Interventional Radiology,2016-06-18,OA,1305-3825,2013
Self Owned - Non-Profit Society,Jornal de Pediatria,2016-06-18,OA,1678-4782,2013
Self Owned - Non-Profit Society,CALIFORNIA AGRICULTURE,2016-06-18,OA,2160-8091,2013
Self Owned - Non-Profit Society,CONTRIBUTIONS TO ZOOLOGY,2016-06-18,OA,1875-9866,2013
Self Owned - Non-Profit Society,PHYSIOLOGICAL RESEARCH,2016-06-18,OA,1802-9973,2013
Self Owned - Non-Profit Society,ANNALS OF THORACIC AND CARDIOVASCULAR SURGERY,2016-06-18,OA,2186-1005,2013
Self Owned - Non-Profit Society,Cadernos de Saude Publica,2016-06-18,OA,1678-4464,2013
Self Owned - Non-Profit Society,PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES,2016-06-18,OA,0386-2194,2013
Self Owned - Non-Profit Society,REVISTA BRASILEIRA DE PSIQUIATRIA,2016-06-18,OA,1809-452X,2013
Self Owned - Non-Profit Society,CANADIAN FAMILY PHYSICIAN,2016-06-18,OA,715-5258,2013
Self Owned - Non-Profit Society,Journal of the European Optical Society-Rapid Publications,2016-06-18,OA,1990-2573,2013
Self Owned - Non-Profit Society,Banach Journal of Mathematical Analysis,2016-06-18,OA,1735-8787,2013
Self Owned - Non-Profit Society,CUAJ-Canadian Urological Association Journal,2016-06-18,OA,1911-6470,2013
Self Owned - Non-Profit Society,Clinics,2016-06-18,OA,1980-5322,2013
Self Owned - Non-Profit Society,Indian Journal of Dermatology Venereology & Leprology,2016-06-18,OA,0378-6323,2013
Self Owned - Non-Profit Society,BioResources,2016-06-18,OA,1930-2126,2013
Self Owned - Non-Profit Society,Journal of Applied Clinical Medical Physics,2016-06-18,OA,1526-9914,2013
Self Owned - Non-Profit Society,Hiroshima Mathematical Journal,2016-06-18,OA,0018-2079,2013
Self Owned - Non-Profit Society,ANNALS OF GEOPHYSICS,2016-06-18,OA,2037-416X,2013
Self Owned - Non-Profit Society,International Journal of Circumpolar Health,2016-06-18,OA,1239-9736,2013
Self Owned - Non-Profit Society,SORT-Statistics and Operations Research Transactions,2016-06-18,OA,1392-5113,2013
Self Owned - Non-Profit Society,MODELING IDENTIFICATION AND CONTROL,2016-06-18,OA,1890-1328,2013
Self Owned - Non-Profit Society,Brazilian Journal of Infectious Diseases,2016-06-18,OA,1678-4391,2013
Self Owned - Non-Profit Society,Journal of Veterinary Science,2016-06-18,OA,1229-845X,2013
Self Owned - Non-Profit Society,GEOLOGICA BELGICA,2016-06-18,OA,1374-8505,2013
Self Owned - Non-Profit Society,Geofisica Internacional,2016-06-18,OA,0016-7169,2013
Self Owned - Non-Profit Society,Electronic Journal of Qualitative Theory of Differential Equations,2016-06-18,OA,1417-3875,2013
Self Owned - Non-Profit Society,ARKIVOC,2016-06-18,OA,1551-7012,2013
Self Owned - Non-Profit Society,Australasian Journal of Educational Technology,2016-06-18,OA,1449-5554,2013
Self Owned - Non-Profit Society,GENETICS AND MOLECULAR RESEARCH,2016-06-18,OA,1676-5680,2013
Self Owned - Non-Profit Society,Journal of Engineered Fibers and Fabrics,2016-06-18,OA,1558-9250,2013
Self Owned - Non-Profit Society,KYBERNETIKA,2016-06-18,OA,0023-5954,2013
Self Owned - Non-Profit Society,GEOLOGICAL QUARTERLY,2016-06-18,OA,1641-7291,2013
Self Owned - Non-Profit Society,Condensed Matter Physics,2016-06-18,OA,1607-324X,2013
Self Owned - Non-Profit Society,NEUROLOGY INDIA,2016-06-18,OA,0028-3886,2013
Self Owned - Non-Profit Society,International Journal of Clinical and Health Psychology,2016-06-18,OA,2174-0852,2013
Self Owned - Non-Profit Society,Records of Natural Products,2016-06-18,OA,1307-6167,2013
Self Owned - Non-Profit Society,HERPETOLOGICAL CONSERVATION AND BIOLOGY,2016-06-18,OA,1931-7603,2013
Self Owned - Non-Profit Society,IBERICA,2016-06-18,OA,1886-7995,2013
Self Owned - Non-Profit Society,REVIEWS ON ADVANCED MATERIALS SCIENCE,2016-06-18,OA,1605-8127,2013
Self Owned - Non-Profit Society,Journal of Applied Oral Science,2016-06-18,OA,1678-7765,2013
Self Owned - Non-Profit Society,NUCLEAR TECHNOLOGY & RADIATION PROTECTION,2016-06-18,OA,1452-8185,2013
Self Owned - Non-Profit Society,SPANISH JOURNAL OF AGRICULTURAL RESEARCH,2016-06-18,OA,2171-9292,2013
Self Owned - Non-Profit Society,JOURNAL OF PESTICIDE SCIENCE,2016-06-18,OA,1349-0923,2013
Self Owned - Non-Profit Society,Asian Pacific Journal of Cancer Prevention,2016-06-18,OA,1513-7368,2013
Self Owned - Non-Profit Society,NEUROLOGY ASIA,2016-06-18,OA,1823-6138,2013
Self Owned - Non-Profit Society,INTERNATIONAL JOURNAL OF CONFLICT AND VIOLENCE,2016-06-18,OA,1864-1385,2013
Self Owned - Non-Profit Society,ZOOSYSTEMA,2016-06-18,OA,1280-9551,2013
Self Owned - Non-Profit Society,TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH,2016-06-18,OA,1596-9827,2013
Self Owned - Non-Profit Society,Journal of Mining and Metallurgy Section B-Metallurgy,2016-06-18,OA,2217-7175,2013
Self Owned - Non-Profit Society,Journal of the Brazilian Society of Mechanical Sciences and Engineering,2016-06-18,OA,1806-3691,2013
Self Owned - Non-Profit Society,PLANT SOIL AND ENVIRONMENT,2016-06-18,OA,1214-1178,2013
Self Owned - Non-Profit Society,CIENCIAS MARINAS,2016-06-18,OA,0185-3880,2013
Self Owned - Non-Profit Society,Turkish Journal of Agriculture and Forestry,2016-06-18,OA,1303-6173,2013
Self Owned - Non-Profit Society,Acta Cirurgica Brasileira,2016-06-18,OA,1678-2674,2013
Self Owned - Non-Profit Society,Radioengineering,2016-06-18,OA,1210-2512,2013
Self Owned - Non-Profit Society,Chalcogenide Letters,2016-06-18,OA,1584-8663,2013
Self Owned - Non-Profit Society,HYLE,2016-06-18,OA,1433-5158,2013
Self Owned - Non-Profit Society,REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,2016-06-18,OA,0718-1957,2013
Self Owned - Non-Profit Society,Journal of Biological Research-Thessaloniki,2016-06-18,OA,1790-045X,2013
Self Owned - Non-Profit Society,Revista de Ciencia Politica,2016-06-18,OA,0718-090X,2013
Self Owned - Non-Profit Society,ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,2016-06-18,OA,2219-0635,2013
Self Owned - Non-Profit Society,BRAZILIAN JOURNAL OF OCEANOGRAPHY,2016-06-18,OA,1982-436X,2013
Self Owned - Non-Profit Society,North-Western Journal of Zoology,2016-06-18,OA,1843-5629,2013
Self Owned - Non-Profit Society,Journal of Laser Micro Nanoengineering,2016-06-18,OA,1880-0688,2013
Self Owned - Non-Profit Society,Thermal Science,2016-06-18,OA,0354-9836,2013
Self Owned - Non-Profit Society,Latin American Journal of Solids and Structures,2016-06-18,OA,1679-7825,2013
Self Owned - Non-Profit Society,Plant Omics,2016-06-18,OA,1836-3644,2013
Self Owned - Non-Profit Society,Psicologica,2016-06-18,OA,1576-8597,2013
Self Owned - Non-Profit Society,TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2016-06-18,OA,1303-2712,2013
Self Owned - Non-Profit Society,CHINESE JOURNAL OF PHYSICS,2016-06-18,OA,1741-3540,2013
Self Owned - Non-Profit Society,REVISTA BRASILEIRA DE ENTOMOLOGIA,2016-06-18,OA,1806-9665,2013
Self Owned - Non-Profit Society,HYSTRIX-Italian Journal of Mammalogy,2016-06-18,OA,1825-5272,2013
Self Owned - Non-Profit Society,CZECH JOURNAL OF FOOD SCIENCES,2016-06-18,OA,1212-1800,2013
Self Owned - Non-Profit Society,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,2016-06-18,OA,0352-9568,2013
Self Owned - Non-Profit Society,Turk Psikiyatri Dergisi,2016-06-18,OA,1300-2163,2013
Self Owned - Non-Profit Society,Macedonian Journal of Chemistry and Chemical engineering,2016-06-18,OA,1857-5625,2013
Self Owned - Non-Profit Society,ADANSONIA,2016-06-18,OA,1280-8571,2013
Self Owned - Non-Profit Society,Revista Brasileira de Fruticultura,2016-06-18,OA,1806-9967,2013
Self Owned - Non-Profit Society,Bangladesh Journal of Plant Taxonomy,2016-06-18,OA,1028-2092,2013
Self Owned - Non-Profit Society,Crop Breeding and Applied Biotechnology,2016-06-18,OA,1984-7033,2013
Self Owned - Non-Profit Society,European Integration Online Papers-EIOP,2016-06-18,OA,1027-5193,2013
Self Owned - Non-Profit Society,PACHYDERM,2016-06-18,OA,1026-2881,2013
Self Owned - Non-Profit Society,IHERINGIA SERIE ZOOLOGIA,2016-06-18,OA,1678-4766,2013
Self Owned - Non-Profit Society,English Teaching-Practice and Critique,2016-06-18,OA,1175-8708,2013
Self Owned - Non-Profit Society,Iranian Journal of Pharmaceutical Research,2016-06-18,OA,1735-0328,2013
Self Owned - Non-Profit Society,Australian Journal of Crop Science,2016-06-18,OA,1835-2707,2013
Self Owned - Non-Profit Society,AGROCIENCIA,2016-06-18,OA,1405-3195,2013
Self Owned - Non-Profit Society,Bosnian Journal of Basic Medical Sciences,2016-06-18,OA,1840-4812,2013
Self Owned - Non-Profit Society,Horticultura Brasileira,2016-06-18,OA,1806-9991,2013
Self Owned - Non-Profit Society,Journal of Hydrology and Hydromechanics,2016-06-18,OA,1946-0163,2013
Self Owned - Non-Profit Society,Magallania,2016-06-18,OA,0718-2244,2013
Self Owned - Non-Profit Society,International Journal of Computers Communications & Control,2016-06-18,OA,1841-9836,2013
Self Owned - Non-Profit Society,Archives of Biological Sciences,2016-06-18,OA,1821-4339,2013
Self Owned - Non-Profit Society,Journal of the South African Institution of Civil Engineering,2016-06-18,OA,1021-2019,2013
Self Owned - Non-Profit Society,Acta Clinica Croatica,2016-06-18,OA,1333-9451,2013
Self Owned - Non-Profit Society,Biochemia Medica,2016-06-18,OA,1330-0962,2013
Self Owned - Non-Profit Society,GINEKOLOGIA POLSKA,2016-06-18,OA,0017-0011,2013
Self Owned - Non-Profit Society,Italian Journal of Animal Science,2016-06-18,OA,1828-051X,2013
Self Owned - Non-Profit Society,Archives of Medical Science,2016-06-18,OA,1896-9151,2013
Self Owned - Non-Profit Society,JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,2016-06-18,OA,1443-458X,2013
Self Owned - Non-Profit Society,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,2016-06-18,OA,1678-9199,2013
Self Owned - Non-Profit Society,ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,2016-06-18,OA,1678-4162,2013
Self Owned - Non-Profit Society,Turkish Journal of Biochemistry-Turk Biyokimya Dergisi,2016-06-18,OA,0250-4685,2013
Self Owned - Non-Profit Society,Journal of Physical Therapy Science,2016-06-18,OA,0915-5287,2013
Self Owned - Non-Profit Society,Maejo International Journal of Science and Technology,2016-06-18,OA,1905-7873,2013
Self Owned - Non-Profit Society,Iranian Journal of Reproductive Medicine,2016-06-18,OA,1680-6433,2013
Self Owned - Non-Profit Society,Romanian Biotechnological Letters,2016-06-18,OA,1224-5984,2013
Self Owned - Non-Profit Society,JOURNAL OF INTELLECTUAL PROPERTY RIGHTS,2016-06-18,OA,0975-1076,2013
Self Owned - Non-Profit Society,KLINIK PSIKOFARMAKOLOJI BULTENI-BULLETIN OF CLINICAL PSYCHOPHARMACOLOGY,2016-06-18,OA,1302-9657,2013
Self Owned - Non-Profit Society,Iranian Red Crescent Medical Journal,2016-06-18,OA,2074-1812,2013
Self Owned - Non-Profit Society,Acta Geographica Slovenica-Geografski Zbornik,2016-06-18,OA,1581-8314,2013
Self Owned - Non-Profit Society,Wspolczesna Onkologia-Contemporary Oncology,2016-06-18,OA,1897-4309,2013
Self Owned - Unknown Profit Status,JOURNAL OF INVASIVE CARDIOLOGY,2016-06-18,OA,1557-2501,2013
Self Owned - Unknown Profit Status,BIOSCIENCE TRENDS,2016-06-18,OA,1881-7823,2013
Self Owned - Unknown Profit Status,KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY,2016-06-18,OA,2093-3827,2013
Self Owned - Unknown Profit Status,BANGLADESH JOURNAL OF PHARMACOLOGY,2016-06-18,OA,1991-0088,2013
Self Owned - Unknown Profit Status,Comunicar,2016-06-18,OA,1988-3293,2013
self-published non-profit,Herpetological Conservation and Biology,2016-06-18,OA,1931-7603,2012
self-published non-profit,Herpetological Conservation and Biology,2016-06-18,OA,1931-7603,2012
Serbian Biological Society,Archives of Biological Sciences,2016-06-18,OA,1821-4339,2012
Serbian Biological Society,Archives of Biological Sciences,2016-06-18,OA,1821-4339,2012
SERBIAN CHEMICAL SOC,JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,2016-06-18,OA,1820-7421,2013
Serbian Chemical Society,Journal of the Serbian Chemical Society,2016-06-18,OA,1820-7421,2012
Serbian Chemical Society,Journal of the Serbian Chemical Society,2016-06-18,OA,1820-7421,2012
Sestre milosrdnice University Hospital ,Acta Clinica Croatica,2016-06-18,OA,1333-9451,2012
Sestre milosrdnice University Hospital ,Acta Clinica Croatica,2016-06-18,OA,1333-9451,2012
Shahid Beheshti University of Medical Sciences,Iranian Journal of Pharmaceutical Research,2016-06-18,OA,1735-0328,2012
Shahid Beheshti University of Medical Sciences,Iranian Journal of Pharmaceutical Research,2016-06-18,OA,1735-0328,2012
Shanghai Jiao Tong University,Nano-Micro Letters,2016-06-18,OA,2150-5551,2012
Signa Vitae,Signa Vitae,2016-06-18,OA,1845-206X,2012
Signa Vitae,Signa Vitae,2016-06-18,OA,1845-206X,2012
Simsoc Consortium,Journal of Artificial Societies and Social Simulation,2016-06-18,OA,1460-7425,2012
Simsoc Consortium,Journal of Artificial Societies and Social Simulation,2016-06-18,OA,1460-7425,2012
SINGAPORE MEDICAL ASSOC,SINGAPORE MEDICAL JOURNAL,2016-06-18,OA,0037-5675,2012
Singapore Medical Association,Singapore Medical Journa,2016-06-18,OA,0037-6575,2012
Singapore Medical Association,Singapore Medical Journa,2016-06-18,OA,0037-6575,2012
Singapore Medical Association,SINGAPORE MEDICAL JOURNAL,2016-06-18,OA,0037-6575,2013
Slovenian Academy of Sciences and Arts,Acta Geographica Slovenica,2016-06-18,OA,1581-8314,2012
Slovenian Academy of Sciences and Arts,Acta Geographica Slovenica,2016-06-18,OA,1581-8314,2012
Slovenian Society Informatika,INFORMATICA,2016-06-18,OA,1854-3871,2012
SOC BRASIL CIRURGIA CARDIOVASC,Revista Brasileira de Cirurgia Cardiovascular,2016-06-18,OA,1678-9741,2012
SOC BRASIL GENETICA,GENETICS AND MOLECULAR BIOLOGY,2016-06-18,OA,0100-8455,2013
SOC BRASILEIRA ENTOMOLOGIA,REVISTA BRASILEIRA DE ENTOMOLOGIA,2016-06-18,OA,1806-9665,2012
SOC BRASILEIRA FARMACOGNOSIA,Revista Brasileira de Farmacognosia-Brazilian Journal of Pharmacognosy,2016-06-18,OA,1981-528X,2012
SOC BRASILEIRA FITOPATHOLOGIA,Tropical Plant Pathology,2016-06-18,OA,1983-2052,2012
SOC BRASILEIRA MATEMATICA APLICADA & COMPUTACIONAL,COMPUTATIONAL & APPLIED MATHEMATICS,2016-06-18,OA,1807-0302,2012
SOC BRASILEIRA MEDICINA TROPICAL,Revista da Sociedade Brasileira de Medicina Tropical,2016-06-18,OA,1678-9849,2012
SOC BRASILEIRA OFTALMOLOGIA,Revista Brasileira de Oftalmologia,2016-06-18,OA,1982-8551,2012
SOC BRASILEIRA QUIMICA,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY,2016-06-18,OA,1678-4790,2013
SOC CHILENA ANATOMIA,INTERNATIONAL JOURNAL OF MORPHOLOGY,2016-06-18,OA,0717-9502,2012
SOC FIELD CROP SCI,Turkish Journal of Field Crops,2016-06-18,OA,1301-1111,2012
SOC FITOQUIMICA LATINOAMERICANA,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,2016-06-18,OA,0717-7917,2012
SOC TEACHERS FAMILY MEDICINE,FAMILY MEDICINE,2016-06-18,OA,0742-3225,2013
Socie_dad Mexicana de F’sica,Revista Mexicana de F’sica,2016-06-18,OA,1870-3542,2012
Socie_dad Mexicana de F’sica,Revista Mexicana de F’sica,2016-06-18,OA,1870-3542,2012
SOCIEDAD CHILENA DE QUIMICA,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,2016-06-18,OA,0717-9707,2013
Sociedad Latinoamericana de Fitoqu’mica,BOLETIN LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMATICAS,2016-06-18,OA,0717-7917,2013
Sociedade Brasileira de Cincia do Solo,REVISTA BRASILEIRA DE CIENCIA DO SOLO,2016-06-18,OA,1806-9657,2013
Sociedade Brasileira de Fitopatologia,TROPICAL PLANT PATHOLOGY,2016-06-18,OA,1983-2052,2013
Sociedade Brasileira de GenŽtica,Genetics and Molecular Biology,2016-06-18,OA,0100-8455,2012
Sociedade Brasileira de GenŽtica,Genetics and Molecular Biology,2016-06-18,OA,0100-8455,2012
Sociedade Brasileira de Ictiologia,Neotropical Icthyology,2016-06-18,OA,1982-0224,2012
Sociedade Brasileira de Ictiologia,Neotropical Icthyology,2016-06-18,OA,1982-0224,2012
Sociedade Brasileira de Matem‡tica Aplicada e Computacional,Computational and Applied Mathematics,2016-06-18,OA,0101-8205,2012
Sociedade Brasileira de Matem‡tica Aplicada e Computacional,Computational and Applied Mathematics,2016-06-18,OA,0101-8205,2012
Sociedade Brasileira de Medicina Tropical,Revista da Sociedade Brasileira de Medicina Tropical,2016-06-18,OA,1678-9849,2013
Sociedade Brasileira de Microbiologia,BRAZILIAN JOURNAL OF MICROBIOLOGY,2016-06-18,OA,1678-4405,2013
Sociedade Brasileira de Zoologia,Revista Brasileira de Zoologia,2016-06-18,OA,1806-969X,2012
Sociedade Brasileira de Zoologia,Revista Brasileira de Zoologia,2016-06-18,OA,1806-969X,2012
Sociedade Brasileira de Zootecnia,Revista Brasileira de Zootecnia ,2016-06-18,OA,1806-9290,2012
Sociedade Brasileira de Zootecnia,Revista Brasileira de Zootecnia ,2016-06-18,OA,1806-9290,2012
Society for Bacterial and Antifungal agents,Biocontrol Science,2016-06-18,OA,1342-4815,2012
Society for Bacterial and Antifungal agents,Biocontrol Science,2016-06-18,OA,1342-4815,2012
Society for Free Radical Research Japan,Journal of Clinical Biochemistry and Nutrition,2016-06-18,OA,1880-5086,2012
Society for Free Radical Research Japan,Journal of Clinical Biochemistry and Nutrition,2016-06-18,OA,1880-5086,2012
Society for Judgment and Decision Making,Judgment and Decision Making ,2016-06-18,OA,1930-2975,2012
Society for Judgment and Decision Making,Judgment and Decision Making ,2016-06-18,OA,1930-2975,2012
Society of Chemists and Techonogists of Macedonia ,Macedonian Journal of Chemistry and Chemical Engineering,2016-06-18,OA,1857-5625,2012
Society of Chemists and Techonogists of Macedonia ,Macedonian Journal of Chemistry and Chemical Engineering,2016-06-18,OA,1857-5625,2012
Society of Physical Therapy Science,Journal of Physical Therapy Science,2016-06-18,OA,0915-5287,2012
Society of Physical Therapy Science,Journal of Physical Therapy Science,2016-06-18,OA,0915-5287,2012
Society of Teachers of Family Medicine,Family Medicine,2016-06-18,OA,0742-3225,2012
Society of Teachers of Family Medicine,Family Medicine,2016-06-18,OA,0742-3225,2012
Society of Thermal Engineers of Serbia,Thermal Science,2016-06-18,OA,0354-9836,2012
Society of Thermal Engineers of Serbia,Thermal Science,2016-06-18,OA,0354-9836,2012
Soil and Water Conservation Society,Journal of Soil and Water Conservation,2016-06-18,OA,1941-3300,2012
Soil and Water Conservation Society,Journal of Soil and Water Conservation,2016-06-18,OA,1941-3300,2012
South African Institution of Civil Engineering,Journal of the South African Institution of Civil Engineering,2016-06-18,OA,1021-2019,2012
South African Institution of Civil Engineering,Journal of the South African Institution of Civil Engineering,2016-06-18,OA,1021-2019,2012
SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCES,SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE,2016-06-18,OA,0222-4062,2013
South African Society for Animal Science,South African Journal of Animal Science,2016-06-18,OA,0222-4062,2012
South African Society for Animal Science,South African Journal of Animal Science,2016-06-18,OA,0222-4062,2012
Southern Cross Publishing,Australian Journal of Crop Science,2016-06-18,OA,1835-2707,2012
Southern Cross Publishing,Australian Journal of Crop Science,2016-06-18,OA,1835-2707,2012
Southern Cross Publishing Group,Plant omics,2016-06-18,OA,1836-3644,2012
Southern Cross Publishing Group,Plant omics,2016-06-18,OA,1836-3644,2012
Spanish National Institute for Agricultural and Food Research and Technology,Spanish Journal of Agricultural Research,2016-06-18,OA,2171-9292,2012
Spanish National Institute for Agricultural and Food Research and Technology,Spanish Journal of Agricultural Research,2016-06-18,OA,2171-9292,2012
Spanish Society for Microbiology,INTERNATIONAL MICROBIOLOGY,2016-06-18,OA,1618-1905,2012
Spanish Society for Microbiology,INTERNATIONAL MICROBIOLOGY,2016-06-18,OA,1618-1905,2012
SPANISH SOCIETY MICROBIOLOGY,INTERNATIONAL MICROBIOLOGY,2016-06-18,OA,1618-1905,2013
Spanish Society of Allergology and Clinical Immunology,Journal of Investigational Allergology and Clinical Immunology,2016-06-18,OA,1698-0808,2012
